@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

hepatitis,7,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.16954,0.264858,51.885157,66.188181,10.837276,5.95345,4.883826,0.722485,0.396897,0.325588,5.840862,0.389391,785.16895,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.833333,0.733333,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.833333,0.885128,0.88,0.933333,0.004,0,0,0,0,0,7734,29618,5993,100,100,?,3,?,?
hepatitis,8,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,13,3,0,81.25,18.75,0,0,0.235991,0.405493,73.637144,103.672439,11.184744,12.57885,-1.394107,0.699046,0.786178,-0.087132,2.286215,0.142888,306.1608,0,0,0,0,1,13,1,3,0,0,0,0,0.5,0.1875,0.8125,0.8125,0.1875,0.1875,0.660156,0.8125,0.728448,0,0.5,0.695313,0.448276,0.8125,0.006,0,0,0,0,0,7690,29429,6182,100,100,?,3,?,?
hepatitis,8,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.448276,0.238271,0.332141,74.348461,84.918491,11.184744,8.783912,2.400831,0.699046,0.548995,0.150052,3.194348,0.199647,427.77435,0.333333,1,0,0,1,13,0.666667,2,1,0.333333,0.5,0.537484,0.666667,0.458333,0.875,0.541667,0.458333,0.125,0.891667,0.875,0.848214,0.537484,0.666667,0.790104,0.714286,0.875,0.004,0,0.01,0,10,0,7258,29429,6182,100,100,?,2,?,?
hepatitis,8,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,10,6,0,62.5,37.5,0,-0.230769,0.373081,0.535201,116.4137,136.834707,11.184744,19.760303,-8.575559,0.699046,1.235019,-0.535972,-4.142293,-0.258893,-554.719381,0,0,0.230769,3,0.769231,10,1,3,0,0,0,-0.230769,0.384615,0.1875,0.625,0.855769,0.144231,0.375,0.625,0.625,0.625,-0.230769,0.384615,0.666595,0.384615,0.625,0.004,0,0,0,0,0,7778,29429,6182,100,100,?,3,?,?
hepatitis,8,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,12,4,0,75,25,0,0.2,0.286171,0.456874,81.105892,104.962019,13.112639,15.365222,-2.252583,0.81954,0.960326,-0.140786,1.784745,0.111547,243.441314,0.25,1,0.083333,1,0.916667,11,0.75,3,0.5,0.25,0.333333,0.218218,0.572917,0.3125,0.75,0.583333,0.416667,0.25,0.714286,0.75,0.717949,0.218218,0.572917,0.665179,0.589744,0.75,0.004,0,0,0,0,0,8024,29429,6182,100,100,?,4,?,?
hepatitis,8,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,9,7,0,56.25,43.75,0,-0.076923,0.407654,0.528883,115.535969,121.505234,13.112639,18.423309,-5.310671,0.81954,1.151457,-0.331917,-4.246496,-0.265406,-579.227103,0.25,1,0.333333,4,0.666667,8,0.75,3,0.2,0.25,0.222222,-0.07785,0.458333,0.2375,0.5625,0.645833,0.354167,0.4375,0.595455,0.5625,0.577295,-0.07785,0.458333,0.610511,0.458937,0.5625,0.003,0,0,0,0,0,7401,29429,6182,100,100,?,2,?,?
hepatitis,8,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,12,3,0,80,20,0,0.444444,0.238782,0.389415,73.075542,97.315222,10.837276,10.210547,0.626729,0.722485,0.680703,0.041782,2.207019,0.147135,296.682751,0.666667,2,0.166667,2,0.833333,10,0.333333,1,0.5,0.666667,0.571429,0.452267,0.736111,0.4,0.8,0.3,0.7,0.2,0.827273,0.8,0.809938,0.452267,0.736111,0.795804,0.720497,0.8,0.003,0,0.01,0,10,0,7911,29618,5993,100,100,?,4,?,?
hepatitis,8,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.296738,0.413628,90.812096,103.365915,10.837276,11.386054,-0.548778,0.722485,0.75907,-0.036585,-0.053675,-0.003578,-7.215332,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.583333,0.244444,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.583333,0.711111,0.583333,0.733333,0.004,0,0,0,0,0,7186,29618,5993,100,100,?,2,?,?
hepatitis,8,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.583333,0.16501,0.315941,50.498672,78.954001,10.837276,7.201113,3.636163,0.722485,0.480074,0.242411,4.997661,0.333177,671.820023,0.666667,2,0.083333,1,0.916667,11,0.333333,1,0.666667,0.666667,0.666667,0.583333,0.819444,0.733333,0.866667,0.283333,0.716667,0.133333,0.866667,0.866667,0.866667,0.583333,0.819444,0.880427,0.791667,0.866667,0.003,0,0,0,0,0,8205,29618,5993,100,96.666667,?,4,?,?
hepatitis,8,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.24254,0.347907,74.225675,86.942267,10.837276,8.840627,1.996649,0.722485,0.589375,0.13311,3.073114,0.204874,413.109113,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.666667,0.466667,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.666667,0.779048,0.711538,0.866667,0.004,0,0.01,0,10,0,7251,29618,5993,100,100,?,2,?,?
hepatitis,8,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.194958,0.341553,59.663866,85.354384,10.837276,8.549935,2.287341,0.722485,0.569996,0.152489,4.267476,0.284498,573.663541,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.666667,0.466667,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.666667,0.779048,0.711538,0.866667,0.005,0,0.01,0,10,0,7759,29618,5993,100,96.666667,?,3,?,?
hepatitis,9,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,12,4,0,75,25,0,0.179487,0.27361,0.422816,85.375397,108.101213,11.184744,12.675125,-1.490381,0.699046,0.792195,-0.093149,0.382804,0.023925,51.263619,0.333333,1,0.153846,2,0.846154,11,0.666667,2,0.333333,0.333333,0.333333,0.179487,0.615385,0.458333,0.75,0.570513,0.429487,0.25,0.75,0.75,0.75,0.179487,0.615385,0.776002,0.589744,0.75,0.006,0,0,0,0,0,7478,29429,6182,100,100,?,3,?,?
hepatitis,9,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.454545,0.258152,0.372183,80.552048,95.155972,11.184744,10.264127,0.920616,0.699046,0.641508,0.057539,1.720708,0.107544,230.430349,0.666667,2,0.153846,2,0.846154,11,0.333333,1,0.5,0.666667,0.571429,0.46225,0.75641,0.395833,0.8125,0.299679,0.700321,0.1875,0.838542,0.8125,0.822143,0.46225,0.75641,0.80878,0.725714,0.8125,0.004,0,0.01,0,10,0,7478,29429,6182,100,100,?,3,?,?
hepatitis,9,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.454545,0.253557,0.427395,79.118173,109.272077,11.184744,2153.014777,-2141.830034,0.699046,134.563424,-133.864377,1.839807,0.114988,246.379637,0.666667,2,0.153846,2,0.846154,11,0.333333,1,0.5,0.666667,0.571429,0.46225,0.75641,0.395833,0.8125,0.299679,0.700321,0.1875,0.838542,0.8125,0.822143,0.46225,0.75641,0.80599,0.725714,0.8125,0.005,0,0,0,0,0,7967,29429,6182,87.5,87.5,?,3,?,?
hepatitis,9,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.333333,0.269271,0.405983,76.315955,93.270299,13.112639,12.189398,0.92324,0.81954,0.761837,0.057703,3.197563,0.199848,436.151397,0.25,1,0,0,1,12,0.75,3,1,0.25,0.4,0.447214,0.625,0.4375,0.8125,0.5625,0.4375,0.1875,0.85,0.8125,0.766667,0.447214,0.625,0.709375,0.644444,0.8125,0.004,0,0.01,0,10,0,7691,29429,6182,100,100,?,3,?,?
hepatitis,9,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.666667,0.183163,0.334944,51.911539,76.94982,13.112639,8.979372,4.133266,0.81954,0.561211,0.258329,6.371712,0.398232,869.10905,0.75,3,0.083333,1,0.916667,11,0.25,1,0.75,0.75,0.75,0.666667,0.822917,0.583333,0.875,0.208333,0.791667,0.125,0.875,0.875,0.875,0.666667,0.822917,0.822917,0.833333,0.875,0.009,0,0,0,0,0,8380,29429,6182,93.75,62.5,?,5,?,?
hepatitis,9,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.284249,0.434263,86.990021,108.52269,10.837276,12.615256,-1.77798,0.722485,0.841017,-0.118532,0.171474,0.011432,23.050737,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.583333,0.244444,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.583333,0.711111,0.583333,0.733333,0.003,0,0,0,0,0,7690,29618,5993,100,100,?,3,?,?
hepatitis,9,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,9,6,0,60,40,0,-0.25,0.35402,0.533466,108.342208,133.313552,10.837276,20.180572,-9.343296,0.722485,1.345371,-0.622886,-3.353933,-0.223596,-450.85882,0,0,0.25,3,0.75,9,1,3,0,0,0,-0.25,0.375,0.2,0.6,0.85,0.15,0.4,0.6,0.6,0.6,-0.25,0.375,0.648095,0.375,0.6,0.002,0,0.01,0,10,0,7734,29618,5993,80,60,?,3,?,?
hepatitis,9,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,10,5,0,66.666667,33.333333,0,-0.190476,0.347664,0.509625,106.397117,127.355614,10.837276,16.841178,-6.003902,0.722485,1.122745,-0.40026,-2.369763,-0.157984,-318.559943,0,0,0.166667,2,0.833333,10,1,3,0,0,0,-0.196116,0.416667,0.2,0.666667,0.833333,0.166667,0.333333,0.615385,0.666667,0.64,-0.196116,0.416667,0.658535,0.4,0.666667,0.003,0,0,0,0,0,7760,29618,5993,100,100,?,3,?,?
hepatitis,9,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.583333,0.241296,0.33032,73.84504,82.547137,10.837276,7.944246,2.89303,0.722485,0.529616,0.192869,3.011737,0.200782,404.858497,0.666667,2,0.083333,1,0.916667,11,0.333333,1,0.666667,0.666667,0.666667,0.583333,0.791667,0.511111,0.866667,0.283333,0.716667,0.133333,0.866667,0.866667,0.866667,0.583333,0.791667,0.827778,0.791667,0.866667,0.004,0,0.01,0,10,0,7189,29618,5993,100,100,?,2,?,?
hepatitis,9,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.257391,0.389628,78.770615,97.368363,10.837276,10.490527,0.346749,0.722485,0.699368,0.023117,1.776077,0.118405,238.752491,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.625,0.3,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.625,0.733846,0.64,0.8,0.003,0,0,0,0,0,7547,29618,5993,100,100,?,3,?,?
hepatitis,10,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.294118,0.26082,0.389569,81.384566,99.601081,11.184744,11.092996,0.091747,0.699046,0.693312,0.005734,1.629876,0.101867,218.266522,0.333333,1,0.076923,1,0.923077,12,0.666667,2,0.5,0.333333,0.4,0.302614,0.615385,0.291667,0.8125,0.55609,0.44391,0.1875,0.790179,0.8125,0.797222,0.302614,0.615385,0.748326,0.644444,0.8125,0.002,0,0,0,0,0,7477,29429,6182,100,100,?,3,?,?
hepatitis,10,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,13,3,0,81.25,18.75,0,0,0.253557,0.398794,79.118173,101.959572,11.184744,11.821237,-0.636493,0.699046,0.738827,-0.039781,1.839807,0.114988,246.379637,0,0,0,0,1,13,1,3,0,0,0,0,0.5,0.1875,0.8125,0.8125,0.1875,0.1875,0.660156,0.8125,0.728448,0,0.5,0.695313,0.448276,0.8125,0.004,0,0.01,0,10,0,7828,29429,6182,100,100,?,3,?,?
hepatitis,10,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,10,6,0,62.5,37.5,0,-0.230769,0.354844,0.512877,110.723262,131.127226,11.184744,18.081281,-6.896537,0.699046,1.13008,-0.431034,-3.627671,-0.226729,-485.80326,0,0,0.230769,3,0.769231,10,1,3,0,0,0,-0.230769,0.384615,0.1875,0.625,0.855769,0.144231,0.375,0.625,0.625,0.625,-0.230769,0.384615,0.666707,0.384615,0.625,0.004,0,0.01,0,10,0,7620,29429,6182,100,100,?,3,?,?
hepatitis,10,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,16,0,0,100,0,0,1,0.143885,0.163394,40.779417,37.537995,13.112639,3.689897,9.422741,0.81954,0.230619,0.588921,9.422741,0.588921,1285.273025,1,4,0,0,1,12,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,7691,29429,6182,100,100,?,3,?,?
hepatitis,10,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,139,16,12,4,0,75,25,0,0.333333,0.276549,0.461877,78.378619,106.1113,13.112639,1085.550334,-1072.437696,0.81954,67.846896,-67.027356,2.027876,0.126742,276.604627,0.5,2,0.166667,2,0.833333,10,0.5,2,0.5,0.5,0.5,0.333333,0.666667,0.375,0.75,0.416667,0.583333,0.25,0.75,0.75,0.75,0.333333,0.666667,0.710565,0.666667,0.75,0.003,0,0,0,0,0,8136,29429,6182,93.75,93.75,?,4,?,?
hepatitis,10,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,-0.111111,0.262297,0.471753,80.271902,117.891601,10.837276,17.613406,-6.77613,0.722485,1.174227,-0.451742,0.66422,0.044281,89.289032,0,0,0.083333,1,0.916667,11,1,3,0,0,0,-0.133631,0.458333,0.2,0.733333,0.816667,0.183333,0.266667,0.628571,0.733333,0.676923,-0.133631,0.458333,0.669524,0.423077,0.733333,0.003,0.001,0.01,0,10,0,8287,29618,5993,80,53.333333,?,5,?,?
hepatitis,10,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,12,3,0,80,20,0,0.545455,0.229354,0.328424,70.190341,82.073321,10.837276,7.088696,3.74858,0.722485,0.47258,0.249905,2.502609,0.166841,336.417982,1,3,0.25,3,0.75,9,0,0,0.5,1,0.666667,0.612372,0.916667,0.666667,0.8,0.05,0.95,0.2,0.9,0.8,0.819048,0.612372,0.916667,0.904762,0.761905,0.8,0.003,0,0,0,0,0,7759,29618,5993,100,100,?,3,?,?
hepatitis,10,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,10,5,0,66.666667,33.333333,0,-0.190476,0.331865,0.509585,101.562018,127.345637,10.837276,17.389695,-6.552419,0.722485,1.159313,-0.436828,-1.992404,-0.132827,-267.832714,0,0,0.166667,2,0.833333,10,1,3,0,0,0,-0.196116,0.416667,0.2,0.666667,0.833333,0.166667,0.333333,0.615385,0.666667,0.64,-0.196116,0.416667,0.659487,0.4,0.666667,0.004,0,0.01,0,10,0,8162,29618,5993,100,100,?,4,?,?
hepatitis,10,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,10,5,0,66.666667,33.333333,0,0.242424,0.336799,0.486821,103.072164,121.656937,10.837276,14.933565,-4.09629,0.722485,0.995571,-0.273086,-2.134685,-0.142312,-286.959139,0.666667,2,0.333333,4,0.666667,8,0.333333,1,0.333333,0.666667,0.444444,0.272166,0.638889,0.261111,0.666667,0.333333,0.666667,0.333333,0.777778,0.666667,0.698413,0.272166,0.638889,0.740842,0.603175,0.666667,0.003,0,0,0,0,0,7954,29618,5993,100,100,?,4,?,?
hepatitis,10,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.213251,0.343615,65.262207,85.869571,10.837276,8.741539,2.095737,0.722485,0.582769,0.139716,3.830046,0.255336,514.86119,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.666667,0.466667,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.666667,0.779048,0.711538,0.866667,0.004,0,0,0,0,0,7691,29618,5993,100,100,?,3,?,?
hepatitis,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,15,1,0,93.75,6.25,0,0.764706,0.105918,0.22338,33.050031,57.111566,11.184744,4.1091,7.075644,0.699046,0.256819,0.442228,7.579335,0.473708,1014.994394,0.666667,2,0,0,1,13,0.333333,1,1,0.666667,0.8,0.786796,1,1,0.9375,0.270833,0.729167,0.0625,0.941964,0.9375,0.932407,0.786796,1,1,0.881481,0.9375,0.023,0,0.02,0,20,0,8124,29429,6182,100,90.625,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.448276,0.1813,0.350404,56.571592,89.587658,11.184744,10.631331,0.553412,0.699046,0.664458,0.034588,4.240386,0.265024,567.855657,0.333333,1,0,0,1,13,0.666667,2,1,0.333333,0.5,0.537484,0.487179,0.440278,0.875,0.541667,0.458333,0.125,0.891667,0.875,0.848214,0.537484,0.487179,0.779576,0.714286,0.875,0.007,0,0.01,0,10,0,8488,29429,6182,93.75,93.75,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.589744,0.205561,0.348119,64.141781,89.003665,11.184744,11.260861,-0.076117,0.699046,0.703804,-0.004757,3.436971,0.214811,460.265455,0.666667,2,0.076923,1,0.923077,12,0.333333,1,0.666667,0.666667,0.666667,0.589744,0.884615,0.791667,0.875,0.285256,0.714744,0.125,0.875,0.875,0.875,0.589744,0.884615,0.934999,0.794872,0.875,0.006,0,0,0,0,0,7032,29429,6182,93.75,90.625,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.454545,0.198776,0.351046,56.336543,80.649074,13.112639,9.293144,3.819495,0.81954,0.580821,0.238718,5.831393,0.364462,795.40889,0.5,2,0.083333,1,0.916667,11,0.5,2,0.666667,0.5,0.571429,0.46225,0.84375,0.597756,0.8125,0.395833,0.604167,0.1875,0.801282,0.8125,0.802857,0.46225,0.84375,0.838833,0.725714,0.8125,0.005,0,0.01,0,10,0,7760,29429,6182,100,90.625,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.454545,0.262867,0.406521,74.500894,93.393957,13.112639,13.297009,-0.184371,0.81954,0.831063,-0.011523,3.409238,0.213077,465.02402,0.5,2,0.083333,1,0.916667,11,0.5,2,0.666667,0.5,0.571429,0.46225,0.708333,0.458333,0.8125,0.395833,0.604167,0.1875,0.801282,0.8125,0.802857,0.46225,0.708333,0.743189,0.725714,0.8125,0.005,0,0.01,0,10,0,6304,29429,6182,93.75,90.625,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
hepatitis,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.233667,0.416423,71.510309,104.064585,10.837276,1082.145833,-1071.308557,0.722485,72.143056,-71.42057,2.348699,0.15658,315.728297,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.375,0.451282,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.375,0.721758,0.64,0.8,0.005,0,0,0,0,0,8488,29618,5993,86.666667,86.666667,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.122823,0.261704,37.588063,65.400089,10.837276,5.644016,5.19326,0.722485,0.376268,0.346217,6.535379,0.435692,878.530683,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.861111,0.75,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.861111,0.900427,0.88,0.933333,0.004,0,0.01,0,10,0,8852,29618,5993,100,83.333333,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,-0.111111,0.296363,0.452075,90.697357,112.973851,10.837276,13.2685,-2.431224,0.722485,0.884567,-0.162082,-0.439043,-0.02927,-59.019164,0,0,0.083333,1,0.916667,11,1,3,0,0,0,-0.133631,0.625,0.293651,0.733333,0.816667,0.183333,0.266667,0.628571,0.733333,0.676923,-0.133631,0.625,0.74849,0.423077,0.733333,0.003,0.001,0,0,0,0,7032,29618,5993,100,96.666667,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.269945,0.441634,82.612584,110.364614,10.837276,13.247079,-2.409803,0.722485,0.883139,-0.160654,0.230535,0.015369,30.990106,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.5,0.456044,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.5,0.763348,0.583333,0.733333,0.003,0,0.01,0,10,0,8488,29618,5993,100,93.333333,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.155461,0.314421,47.576541,78.574059,10.837276,1076.574941,-1065.737665,0.722485,71.771663,-71.049178,5.677087,0.378472,763.15314,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.680556,0.733333,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.680556,0.839829,0.711538,0.866667,0.003,0,0,0,0,0,8488,29618,5993,93.333333,86.666667,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.179487,0.266537,0.434242,83.168447,111.022552,11.184744,13.070877,-1.886134,0.699046,0.81693,-0.117883,0.512072,0.032004,68.574586,0.333333,1,0.153846,2,0.846154,11,0.666667,2,0.333333,0.333333,0.333333,0.179487,0.730769,0.395833,0.75,0.570513,0.429487,0.25,0.75,0.75,0.75,0.179487,0.730769,0.804045,0.589744,0.75,0.004,0,0,0.01,0,10,7032,29429,6182,100,100,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,-0.103448,0.264676,0.460612,82.587704,117.764652,11.184744,1086.372178,-1075.187434,0.699046,67.898261,-67.199215,0.668389,0.041774,89.507972,0,0,0.076923,1,0.923077,12,1,3,0,0,0,-0.124035,0.410256,0.284722,0.75,0.826923,0.173077,0.25,0.65,0.75,0.696429,-0.124035,0.410256,0.716518,0.428571,0.75,0.002,0,0,0,0,0,9216,29429,6182,87.5,84.375,'Number of leaves: 13\nSize of the tree: 25\n',13,25,13
hepatitis,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.448276,0.198933,0.364052,62.073647,93.077152,11.184744,11.141108,0.043636,0.699046,0.696319,0.002727,4.025554,0.251597,539.086192,0.333333,1,0,0,1,13,0.666667,2,1,0.333333,0.5,0.537484,0.564103,0.451389,0.875,0.541667,0.458333,0.125,0.891667,0.875,0.848214,0.537484,0.564103,0.76157,0.714286,0.875,0.003,0,0,0,0,0,8488,29429,6182,93.75,87.5,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
